sent1,label1,sent2,label2
mr . <unk> <unk> the <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,mr . <unk> <unk> the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,sci.electronics
we have a <unk> of <unk> <unk> in the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,we ' re not going to be <unk> in our <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,comp.sys.mac.hardware
when the <unk> mr . engelken asked the <unk> of his colleagues <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,when the <unk> mr . engelken asked the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,sci.electronics
we ' ve heard the <unk> of <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,i remembered my <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,comp.sys.mac.hardware
mr . <unk> teaches <unk> <unk> who teaches <unk> <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,mr . <unk> n years old succeeds <unk> <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,sci.electronics
we ' re not going to be able to take a <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,comp.sys.mac.hardware,we ' re not going to be able to take a <unk> of <unk> says raymond <unk> a <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball
we ' re not going to be able to take a <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,comp.sys.mac.hardware,we ' ve heard about the <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> and <unk> of the <unk> of the,rec.sport.baseball
we ' re going to be <unk> in our <unk> and we ' re going to be able to get something about the <unk> of our society and we ' re going to be <unk> <eos>,comp.sys.mac.hardware,we ' re going to be <unk> says raymond <unk> a <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball
we ' ve heard the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> <unk> of the <unk> of the <unk> <unk> of the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,i remembered the <unk> of my <unk> and my daughter to read my <unk> <unk> and my wife to my <unk> and <unk> to my <unk> <unk> and <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> and <unk> <unk>,comp.sys.mac.hardware
mr . <unk> n years old succeeds richard <unk> who teaches <unk> <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> n pages $ n in the <unk> of the <unk> and <unk> of the <unk> <unk>,misc.forsale,mr . <unk> n years old succeeds richard j . <unk> n who was named president of the company ' s chief executive officer of the company ' s board <eos>,sci.electronics
mr . <unk> n years old succeeds richard <unk> who teaches <unk> <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> n pages $ n in the <unk> of the <unk> and <unk> of the <unk> <unk>,misc.forsale,mr . <unk> n years old was <unk> by the <unk> of the <unk> and <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,sci.electronics
we ' ve been able to see the <unk> of the <unk> and <unk> of the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,i remembered the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of,comp.sys.mac.hardware
we ' re going to be a lot of the <unk> of our own constituents says mr . <unk> <eos>,rec.sport.baseball,we ' re going to get something about the market ' s <unk> and <unk> <eos>,comp.sys.mac.hardware
we ' re going to see the <unk> of the <unk> of our own and we ' ve done to do something about the <unk> of our own <unk> and we ' re going to be able to take the <unk> of the <unk> <eos>,sci.electronics,we ' re going to see the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,rec.sport.baseball
i remembered the <unk> of my <unk> and my daughter to read my <unk> and my constituents to read the <unk> of my constituents and my constituents to the <unk> of the <unk> of my constituents and i ' ve been able to read the <unk> of the <unk> of,comp.sys.mac.hardware,i ' m not going to be <unk> in the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,rec.sport.baseball
mr . <unk> said he was n't aware of the company ' s decision to be reached for comment <eos>,rec.autos,mr . <unk> said he believes that he would n't be surprised until the company ' s n n stake in the company ' s n n stake in the company <eos>,sci.electronics
mr . <unk> said he was n't aware of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,rec.sport.baseball,mr . <unk> said the <unk> of the <unk> <unk> <unk> <unk> who had been <unk> with the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the,sci.electronics
mr . <unk> said the <unk> of the <unk> <unk> <unk> <unk> who had been <unk> with the <unk> of the <unk> and <unk> of the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,sci.electronics,the judge hastings ' s <unk> <unk> <unk> <unk> who had been summoned to his testimony to his testimony to his testimony to his testimony to his testimony to his testimony to his testimony to his son of his mother and prerogatives <unk> the prerogatives of his mother <eos>,talk.religion.misc
mr . <unk> said he would n't be able to take the <unk> of his own coup attempt to the <unk> of his own constituency <eos>,talk.religion.misc,mr . <unk> said that the chinese leadership would n't be reached for comment <eos>,rec.autos
mr . <unk> said that the chinese leadership would n't be reached for the elections but the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the,talk.religion.misc,mr . <unk> said that the chinese leadership would be <unk> to the <unk> of the <unk> of the <unk> that the contras would be <unk> to the elections <eos>,rec.autos
mr . <unk> said that the chinese leadership is that the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,the white house committee warned that the white house would veto to veto the bill to veto the bill to veto abortions in the reagan administration <eos>,sci.crypt
we ' re going to be able to get out of the <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> <eos>,comp.sys.mac.hardware,we ' re going to be able to get out of the market and we ' re going to be able to get a lot of the company said <eos>,sci.electronics
the bush administration committee that the cia ' s veto to veto the bill to veto the bill to veto the bill to veto the bill to veto abortions in the reagan administration <eos>,talk.politics.misc,the bush administration committee that the bush administration is declaring that the white house would veto to veto the bill to veto the bill to veto reconciliation bill in the reagan administration <eos>,sci.crypt
i remembered the bush administration ' s <unk> <unk> in the house of commons and the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,sci.crypt,i ' m not going to the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,rec.sport.baseball
she says she was <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,she <unk> her <unk> her <unk> her <unk> her father and her daughter she was <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> her <unk>,sci.electronics
she says she told her daughter she was her <unk> she feels she was <unk> she <unk> her <unk> she feels she was <unk> she <unk> her <unk> she feels she was <unk> she <unk> her <unk> she feels she was <unk> she <unk> her <unk> she feels she was,comp.sys.mac.hardware,we have <unk> our <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball
she says she told her daughter she was her <unk> she feels she was <unk> she <unk> her <unk> she feels she was <unk> she <unk> her <unk> she feels she was <unk> she <unk> her <unk> she feels she was <unk> she <unk> her <unk> she feels she was,comp.sys.mac.hardware,she says she was <unk> her <unk> she <unk> her <unk> she feels she was <unk> she <unk> her <unk> she feels she was <unk> she <unk> her <unk> she <unk> her <unk> she feels she was <unk> she <unk> her <unk> she <unk> her <unk> she feels she was,rec.autos
she says she <unk> her <unk> her <unk> her <unk> her <unk> she feels she feels she feels she was <unk> her <unk> she <unk> her <unk> she <unk> her <unk> she <unk> her <unk> she <unk> her <unk> she <unk> her <unk> she <unk> her <unk> she <unk> her,rec.autos,she says she <unk> her <unk> her <unk> her <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> she feels,rec.sport.baseball
she taught her actors <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,comp.sys.mac.hardware,mr . <unk> <unk> a <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,sci.electronics
she taught her actors <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,comp.sys.mac.hardware,she says she was <unk> with his wife <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball
she taught her actors <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> her <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,comp.sys.mac.hardware,she was <unk> in the <unk> of her <unk> and <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,sci.electronics
we have <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,she says she was <unk> in the <unk> of her <unk> and <unk> she <unk> her <unk> she feels she was <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.autos
she taught her actors to her <unk> her <unk> her <unk> her <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her <unk> <unk> her,comp.sys.mac.hardware,she was <unk> in the <unk> of her <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,sci.electronics
we ' ve got to <unk> the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,rec.sport.baseball,i remembered my <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,comp.sys.mac.hardware
