sent1,label1,sent2,label2
mr . <unk> <unk> the <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,mr . <unk> <unk> the <unk> <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
mr . <unk> <unk> the <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,mr . <unk> says he was <unk> with his wife <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns
mr . <unk> <unk> the <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,mr . <unk> <unk> the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
we ' re not going to be <unk> in the <unk> of the <unk> and <unk> of the <unk> <unk> <eos>,sci.med,we ' re going to be <unk> in our <unk> and <unk> <eos>,rec.sport.baseball
we ' re not going to be <unk> in the <unk> of the <unk> and <unk> of the <unk> <unk> <eos>,sci.med,we ' re going to be <unk> in the <unk> of the <unk> and <unk> of the <unk> <unk> of <unk> <unk> and <unk> <unk> <eos>,talk.politics.guns
i remembered the <unk> of my daughter and my daughter to read my hats with the <unk> of my daughter and my daughter to read my hats to read my hats and my daughter to read my hats to my <unk> and <unk> and <unk> <unk> <unk> <unk> <unk> <unk>,soc.religion.christian,i remembered the <unk> of my daughter and my daughter to read my <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
mr . <unk> teaches <unk> <unk> who teaches <unk> <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,mr . <unk> teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
mr . <unk> who teaches <unk> <unk> who teaches <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,mr . <unk> says he was n't aware of the <unk> of his own career <eos>,rec.sport.baseball
mr . <unk> who teaches <unk> <unk> who teaches <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,mr . <unk> says the <unk> of the <unk> <unk> <unk> <unk> <unk> who had been <unk> with the <unk> of the <unk> and <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
mr . <unk> teaches <unk> <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,mr . <unk> teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
we ' re going to be <unk> in our <unk> and we ' re going to be able to get something about the <unk> of our society and we ' re going to be <unk> <eos>,talk.religion.misc,we ' re going to be <unk> says raymond <unk> a <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
we ' re going to be <unk> in our <unk> and we ' re going to be able to get something about the <unk> of our society and we ' re going to be <unk> <eos>,talk.religion.misc,we ' re going to be <unk> in the <unk> of the <unk> and we ' re going to be able to get something <eos>,rec.sport.baseball
we ' re going to be <unk> in the <unk> of the <unk> and <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> and <unk> of the <unk> of <unk> and <unk> and <unk> to <unk> <unk> and <unk> <eos>,talk.politics.guns,we ' re going to be <unk> in the <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> of <unk> and <unk> and <unk> to <unk> <unk> and <unk> <eos>,sci.med
mr . <unk> n years old succeeds richard <unk> who teaches <unk> <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> n pages $ n in the <unk> of the <unk> and <unk> of the <unk> <unk>,talk.politics.guns,mr . <unk> n years old succeeds richard j . <unk> n who was named president of the company ' s chief executive officer of the company ' s board <eos>,sci.electronics
mr . <unk> says he was n't aware of the <unk> of his own career in the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> <eos>,talk.politics.guns,mr . <unk> says he believes that he is n't going to be a <unk> of the <unk> <eos>,talk.religion.misc
mr . <unk> teaches <unk> who teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,mr . <unk> teaches <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
we ' re not going to be able to take a <unk> of the <unk> <unk> of the <unk> <unk> <eos>,talk.politics.guns,we ' re going to be able to get out of the <unk> of the <unk> and <unk> of our own business <eos>,sci.med
we ' ve been able to take the <unk> of the <unk> and <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> and <unk> of the <unk> of,sci.med,we ' ve been able to see the <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,talk.religion.misc
we ' re going to be a lot of the <unk> of our own constituents says mr . <unk> <eos>,talk.politics.guns,we ' re going to get something about the market ' s <unk> and <unk> <eos>,comp.windows.x
we ' re going to see the <unk> of the <unk> of our own and we ' ve done to do something about the <unk> of our own <unk> and we ' re going to be able to take the <unk> of the <unk> <eos>,talk.politics.mideast,we ' re going to see the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,talk.politics.guns
we ' ve got to see the <unk> of the <unk> of the <unk> of the <unk> of the <unk> and we ' ve been able to see the <unk> of the <unk> and we ' ve been able to take the <unk> of the <unk> and <unk> of the,talk.politics.mideast,i ' m not going to get out scripts to the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the,talk.politics.guns
i remembered the <unk> of my <unk> and my daughter to read my <unk> and my constituents to read the <unk> of my constituents and my constituents to the <unk> of the <unk> of my constituents and i ' ve been able to read the <unk> of the <unk> of,talk.religion.misc,i ' m not going to be <unk> in the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,talk.politics.guns
i remembered the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of,talk.politics.guns,i remembered the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of,talk.religion.misc
mr . <unk> n years old succeeds richard j . <unk> n chairman of the company ' s <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> n . j . <unk> n and n n of the company ',sci.electronics,mr . <unk> n years old was named president and chief executive officer of the company ' s chief executive officer of the company ' s chief executive officer of the company ' s chairman and chief executive officer of the company ' s chairman and chief executive officer of,talk.politics.guns
mr . <unk> n years old succeeds richard j . <unk> n chairman of the company ' s <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> n . j . <unk> n and n n of the company ',sci.electronics,mr . <unk> said the company has been discussing a <unk> agreement with the company ' s <unk> and <unk> <unk> and <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <eos>,talk.politics.guns
mr . <unk> said he was n't surprised in the company ' s position in the u . s . and the company ' s role in the company ' s board <eos>,sci.electronics,mr . <unk> said the company has n't been determined by the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> <eos>,talk.religion.misc
mr . <unk> said he was n't aware of the company ' s decision to be reached for comment <eos>,rec.sport.baseball,mr . <unk> said he believes that he would n't be surprised until the company ' s n n stake in the company ' s n n stake in the company <eos>,sci.electronics
mr . <unk> said he was n't aware of the company ' s decision to be reached for comment <eos>,rec.sport.baseball,mr . <unk> said he was n't aware of the company ' s decision to be reached for comment <eos>,talk.politics.guns
mr . <unk> said the <unk> of the <unk> <unk> <unk> <unk> who had been <unk> with the <unk> of the <unk> and <unk> of the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the judge hastings ' s <unk> <unk> <unk> <unk> who had been summoned to his testimony to his testimony to his testimony to his testimony to his testimony to his testimony to his testimony to his son of his mother and prerogatives <unk> the prerogatives of his mother <eos>,talk.politics.misc
mr . <unk> says he believes that he would have to be a lot of the company ' s shares <eos>,talk.politics.guns,we ' ve been able to see the company ' s n n stake in the company ' s n n stake in the company ' s <unk> business <eos>,sci.electronics
mr . <unk> said he would n't be able to take the <unk> of his own coup attempt to the <unk> of his own constituency <eos>,talk.politics.guns,mr . <unk> said that the chinese leadership would n't be reached for comment <eos>,talk.religion.misc
mr . <unk> said that the chinese leadership is that the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the white house committee warned that the white house would veto to veto the bill to veto the bill to veto abortions in the reagan administration <eos>,talk.politics.misc
we ' re going to be able to get out of the <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> <eos>,talk.politics.guns,we ' re going to be able to get out of the market and we ' re going to be able to get a lot of the company said <eos>,sci.electronics
we ' ve been able to see the <unk> of the <unk> of the <unk> and we ' ve been able to see the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the,talk.religion.misc,we ' ve been able to see the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the,talk.politics.guns
we ' ve been able to see the <unk> of the <unk> of the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,sci.med,we ' ve been able to see the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the,talk.politics.guns
i remembered the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of,talk.politics.guns,i remembered the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of,talk.religion.misc
we ' re going to be sloppy says raymond f . devoe who runs a <unk> <unk> program trading at legg mason wood walker inc . and kidder peabody & co . <eos>,talk.politics.guns,we ' re going to be sloppy in the stock market says raymond morgan stanley & co . morgan stanley & co . and morgan stanley & co . <eos>,rec.sport.hockey
i think we ' ve heard we ' ve heard we ' ve got to see the bill to the <unk> of our constituents and we ' ve been able to take the <unk> of the <unk> and <unk> of the <unk> of the <unk> <eos>,rec.sport.baseball,i think i ' m not going to be able to send the bill that the conceptual <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the,talk.politics.guns
